time,PHOT,WTON,WTOF,HROR,GB_Pumped storage fleet,GB_Waste fleet,GB_Biomass fleet,GB_OCGT fleet Modern,GB_OCGT fleet Standard,GB_Oil fleet Standard,GB_Oil fleet Subcritical,GB_Other renewable fleet
2016-01-01 00:00:00,0,0.663081988,0.57224,0.34340146289716,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-01 01:00:00,0,0.64751567,0.57203,0.34340146289716,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-01 02:00:00,0,0.626140551,0.56428,0.34340146289716,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-01 03:00:00,0,0.603461222,0.55128,0.34340146289716,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-01 04:00:00,0,0.584644508,0.54259,0.34340146289716,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-01 05:00:00,0,0.576496993,0.55096,0.34340146289716,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-01 06:00:00,0,0.579383982,0.56645,0.34340146289716,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-01 07:00:00,0,0.606033555,0.58387,0.34340146289716,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-01 08:00:00,0.0143603133159269,0.646072175,0.5949,0.34340146289716,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-01 09:00:00,0.018766318537859,0.684788857,0.59583,0.34340146289716,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-01 10:00:00,0.0357375979112272,0.713293447,0.59575,0.34340146289716,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-01 11:00:00,0.0426457789382071,0.735511238,0.59436,0.34340146289716,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-01 12:00:00,0.0488468233246301,0.747140234,0.59402,0.34340146289716,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-01 13:00:00,0.043733681462141,0.746794555,0.59402,0.34340146289716,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-01 14:00:00,0.0351392515230635,0.74330421,0.59401,0.34340146289716,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-01 15:00:00,0.0177328111401218,0.73791453,0.59387,0.34340146289716,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-01 16:00:00,0.00875761531766754,0.734262741,0.59371,0.34340146289716,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-01 17:00:00,0,0.734129155,0.59373,0.34340146289716,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-01 18:00:00,0,0.728505223,0.59385,0.34340146289716,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-01 19:00:00,0,0.725290282,0.59397,0.34340146289716,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-01 20:00:00,0,0.73231339,0.59402,0.34340146289716,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-01 21:00:00,0,0.747792972,0.59402,0.34340146289716,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-01 22:00:00,0,0.765242165,0.59402,0.34340146289716,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-01 23:00:00,0,0.775842988,0.59402,0.34340146289716,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-02 00:00:00,0,0.779373219,0.59402,0.41062173450139,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-02 01:00:00,0,0.778482431,0.59402,0.41062173450139,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-02 02:00:00,0,0.779345996,0.59402,0.41062173450139,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-02 03:00:00,0,0.780464704,0.59402,0.41062173450139,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-02 04:00:00,0,0.779342197,0.59402,0.41062173450139,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-02 05:00:00,0,0.776051282,0.59402,0.41062173450139,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-02 06:00:00,0,0.767946819,0.59591,0.41062173450139,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-02 07:00:00,0,0.75254321,0.59452,0.41062173450139,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-02 08:00:00,0.0144147084421236,0.735482748,0.58993,0.41062173450139,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-02 09:00:00,0.0794168842471714,0.715622032,0.5808,0.41062173450139,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-02 10:00:00,0.193537859007833,0.696128522,0.56876,0.41062173450139,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-02 11:00:00,0.287260661444735,0.6867629,0.56801,0.41062173450139,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-02 12:00:00,0.327186684073107,0.686404558,0.57119,0.41062173450139,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-02 13:00:00,0.289762837249782,0.693041469,0.56927,0.41062173450139,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-02 14:00:00,0.201914708442124,0.693427034,0.57487,0.41062173450139,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-02 15:00:00,0.0673955613577023,0.675503007,0.57332,0.41062173450139,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-02 16:00:00,0.00883920800696258,0.653941121,0.55629,0.41062173450139,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-02 17:00:00,0,0.632604622,0.53382,0.41062173450139,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-02 18:00:00,0,0.609478316,0.50307,0.41062173450139,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-02 19:00:00,0,0.581708135,0.47472,0.41062173450139,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-02 20:00:00,0,0.555222539,0.44979,0.41062173450139,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-02 21:00:00,0,0.551635328,0.44686,0.41062173450139,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-02 22:00:00,0,0.556828743,0.45348,0.41062173450139,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-02 23:00:00,0,0.562088636,0.46126,0.41062173450139,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-03 00:00:00,0,0.562203229,0.46709,0.394584890436015,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-03 01:00:00,0,0.55702944,0.47979,0.394584890436015,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-03 02:00:00,0,0.542443811,0.49863,0.394584890436015,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-03 03:00:00,0,0.496254511,0.48764,0.394584890436015,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-03 04:00:00,0,0.430231719,0.448,0.394584890436015,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-03 05:00:00,0,0.362101931,0.38909,0.394584890436015,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-03 06:00:00,0,0.295666983,0.30753,0.394584890436015,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-03 07:00:00,0,0.242633112,0.22529,0.394584890436015,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-03 08:00:00,0.014523498694517,0.202350111,0.15909,0.394584890436015,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-03 09:00:00,0.0366079199303742,0.193804368,0.13792,0.394584890436015,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-03 10:00:00,0.0626087902523934,0.205905033,0.13489,0.394584890436015,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-03 11:00:00,0.0651653611836379,0.209236467,0.09899,0.394584890436015,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-03 12:00:00,0.0787641427328111,0.220135486,0.04418,0.394584890436015,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-03 13:00:00,0.0857811140121845,0.241095916,0.05251,0.394584890436015,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-03 14:00:00,0.0828437771975631,0.258138651,0.08931,0.394584890436015,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-03 15:00:00,0.0407419495213229,0.257527699,0.15658,0.394584890436015,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-03 16:00:00,0.00941035683202785,0.243121874,0.2049,0.394584890436015,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-03 17:00:00,0,0.216241216,0.21547,0.394584890436015,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-03 18:00:00,0,0.186795188,0.20096,0.394584890436015,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-03 19:00:00,0,0.167392213,0.18129,0.394584890436015,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-03 20:00:00,0,0.157074391,0.17624,0.394584890436015,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-03 21:00:00,0,0.155812599,0.17095,0.394584890436015,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-03 22:00:00,0,0.14958088,0.16055,0.394584890436015,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-03 23:00:00,0,0.141612536,0.14848,0.394584890436015,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-04 00:00:00,0,0.1388566,0.13551,0.361916038637287,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-04 01:00:00,0,0.137923393,0.12918,0.361916038637287,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-04 02:00:00,0,0.132553973,0.12353,0.361916038637287,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-04 03:00:00,0,0.127666983,0.11519,0.361916038637287,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-04 04:00:00,0,0.121229503,0.10159,0.361916038637287,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-04 05:00:00,0,0.117745489,0.08536,0.361916038637287,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-04 06:00:00,0,0.121508705,0.07227,0.361916038637287,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-04 07:00:00,0,0.131468819,0.06527,0.361916038637287,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-04 08:00:00,0.0149042645778938,0.140279202,0.06291,0.361916038637287,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-04 09:00:00,0.0469429939077459,0.147022475,0.0641,0.361916038637287,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-04 10:00:00,0.120539599651871,0.155262425,0.06617,0.361916038637287,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-04 11:00:00,0.188751087902524,0.168244381,0.07207,0.361916038637287,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-04 12:00:00,0.212467362924282,0.1857132,0.08167,0.361916038637287,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-04 13:00:00,0.179503916449086,0.2018107,0.09756,0.361916038637287,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-04 14:00:00,0.117221496953873,0.219907566,0.1223,0.361916038637287,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-04 15:00:00,0.04868363794604,0.229119342,0.13612,0.361916038637287,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-04 16:00:00,0.0101718885987815,0.231969611,0.14308,0.361916038637287,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-04 17:00:00,0,0.231121241,0.1515,0.361916038637287,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-04 18:00:00,0,0.22739981,0.16084,0.361916038637287,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-04 19:00:00,0,0.220857866,0.17296,0.361916038637287,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-04 20:00:00,0,0.210686293,0.17997,0.361916038637287,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-04 21:00:00,0,0.212736309,0.18945,0.361916038637287,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-04 22:00:00,0,0.224482431,0.2011,0.361916038637287,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-04 23:00:00,0,0.242728712,0.21138,0.361916038637287,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-05 00:00:00,0,0.255333966,0.21966,0.325863135364165,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-05 01:00:00,0,0.256954099,0.22192,0.325863135364165,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-05 02:00:00,0,0.256429883,0.22638,0.325863135364165,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-05 03:00:00,0,0.2509522,0.21631,0.325863135364165,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-05 04:00:00,0,0.239924027,0.20202,0.325863135364165,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-05 05:00:00,0,0.23968661,0.20408,0.325863135364165,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-05 06:00:00,0,0.25271415,0.21539,0.325863135364165,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-05 07:00:00,0,0.270243748,0.22575,0.325863135364165,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-05 08:00:00,0.0158289817232376,0.283332067,0.23093,0.325863135364165,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-05 09:00:00,0.0408507397737163,0.290117126,0.23357,0.325863135364165,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-05 10:00:00,0.0743037423846823,0.293746122,0.23013,0.325863135364165,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-05 11:00:00,0.100413402959095,0.295744223,0.22273,0.325863135364165,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-05 12:00:00,0.112761096605744,0.290264008,0.21049,0.325863135364165,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-05 13:00:00,0.0901327241079199,0.278872428,0.20088,0.325863135364165,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-05 14:00:00,0.0564621409921671,0.269563786,0.19371,0.325863135364165,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-05 15:00:00,0.023553089643168,0.270855967,0.19333,0.325863135364165,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-05 16:00:00,0.0104982593559617,0.280493194,0.20508,0.325863135364165,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-05 17:00:00,0,0.299192783,0.2279,0.325863135364165,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-05 18:00:00,0,0.319484647,0.25203,0.325863135364165,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-05 19:00:00,0,0.332889522,0.27354,0.325863135364165,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-05 20:00:00,0,0.340164609,0.29415,0.325863135364165,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-05 21:00:00,0,0.344484964,0.30551,0.325863135364165,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-05 22:00:00,0,0.340769231,0.31828,0.325863135364165,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-05 23:00:00,0,0.330244381,0.32653,0.325863135364165,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-06 00:00:00,0,0.315372586,0.32835,0.320743656612645,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-06 01:00:00,0,0.309598607,0.33825,0.320743656612645,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-06 02:00:00,0,0.318436214,0.3575,0.320743656612645,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-06 03:00:00,0,0.338545742,0.38581,0.320743656612645,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-06 04:00:00,0,0.345494777,0.41487,0.320743656612645,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-06 05:00:00,0,0.342066477,0.42872,0.320743656612645,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-06 06:00:00,0,0.336484964,0.43239,0.320743656612645,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-06 07:00:00,0,0.337356125,0.43191,0.320743656612645,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-06 08:00:00,0.0162097476066144,0.333554289,0.42989,0.320743656612645,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-06 09:00:00,0.043733681462141,0.334082305,0.42509,0.320743656612645,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-06 10:00:00,0.0657093124456049,0.351050332,0.42013,0.320743656612645,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-06 11:00:00,0.0977480417754569,0.384215891,0.42762,0.320743656612645,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-06 12:00:00,0.149532201914708,0.424773029,0.43955,0.320743656612645,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-06 13:00:00,0.177273716275022,0.441782843,0.44069,0.320743656612645,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-06 14:00:00,0.150674499564839,0.423109212,0.42724,0.320743656612645,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-06 15:00:00,0.0702785030461271,0.379467553,0.42866,0.320743656612645,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-06 16:00:00,0.0110966057441253,0.34039063,0.44204,0.320743656612645,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-06 17:00:00,0,0.313862615,0.42424,0.320743656612645,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-06 18:00:00,0,0.294426084,0.38656,0.320743656612645,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-06 19:00:00,0,0.290302627,0.35856,0.320743656612645,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-06 20:00:00,0,0.293525799,0.33071,0.320743656612645,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-06 21:00:00,0,0.306788857,0.29152,0.320743656612645,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-06 22:00:00,0,0.33720038,0.27282,0.320743656612645,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-06 23:00:00,0,0.373087686,0.26334,0.320743656612645,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-07 00:00:00,0,0.411905033,0.25949,0.365172620979713,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-07 01:00:00,0,0.454058879,0.26871,0.365172620979713,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-07 02:00:00,0,0.500013295,0.28508,0.365172620979713,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-07 03:00:00,0,0.541490345,0.30984,0.365172620979713,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-07 04:00:00,0,0.583345362,0.34815,0.365172620979713,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-07 05:00:00,0,0.620487496,0.40414,0.365172620979713,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-07 06:00:00,0,0.654855334,0.45839,0.365172620979713,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-07 07:00:00,0,0.684686926,0.5024,0.365172620979713,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-07 08:00:00,0.016644908616188,0.708843305,0.53618,0.365172620979713,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-07 09:00:00,0.0349216710182768,0.728752137,0.56065,0.365172620979713,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-07 10:00:00,0.0520017406440383,0.746750871,0.58368,0.365172620979713,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-07 11:00:00,0.0633159268929504,0.76067553,0.59353,0.365172620979713,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-07 12:00:00,0.0591818973020017,0.768027857,0.59554,0.365172620979713,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-07 13:00:00,0.0509682332463011,0.771085787,0.59586,0.365172620979713,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-07 14:00:00,0.0411227154046997,0.771708135,0.59591,0.365172620979713,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-07 15:00:00,0.0203437771975631,0.771229503,0.59559,0.365172620979713,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-07 16:00:00,0.0120213228894691,0.770444444,0.59402,0.365172620979713,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-07 17:00:00,0,0.770584995,0.59402,0.365172620979713,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-07 18:00:00,0,0.770552707,0.59449,0.365172620979713,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-07 19:00:00,0,0.768094967,0.59486,0.365172620979713,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-07 20:00:00,0,0.765081988,0.59484,0.365172620979713,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-07 21:00:00,0,0.759516936,0.59482,0.365172620979713,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-07 22:00:00,0,0.748532447,0.59467,0.365172620979713,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-07 23:00:00,0,0.736126622,0.59456,0.365172620979713,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-08 00:00:00,0,0.720949668,0.59469,0.446105118200763,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-08 01:00:00,0,0.706405192,0.59504,0.446105118200763,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-08 02:00:00,0,0.684624881,0.59542,0.446105118200763,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-08 03:00:00,0,0.652686926,0.59183,0.446105118200763,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-08 04:00:00,0,0.619467553,0.58224,0.446105118200763,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-08 05:00:00,0,0.59738145,0.56581,0.446105118200763,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-08 06:00:00,0,0.580289965,0.53805,0.446105118200763,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-08 07:00:00,0,0.578069009,0.50195,0.446105118200763,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-08 08:00:00,0.0169168842471715,0.579062362,0.4659,0.446105118200763,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-08 09:00:00,0.0353568320278503,0.588890788,0.43668,0.446105118200763,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-08 10:00:00,0.0883376849434291,0.597203545,0.40687,0.446105118200763,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-08 11:00:00,0.164327676240209,0.593919595,0.39293,0.446105118200763,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-08 12:00:00,0.253100522193211,0.591314973,0.40707,0.446105118200763,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-08 13:00:00,0.289490861618799,0.579840456,0.46638,0.446105118200763,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-08 14:00:00,0.217308529155788,0.550721747,0.4694,0.446105118200763,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-08 15:00:00,0.0868146214099217,0.520676163,0.45241,0.446105118200763,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-08 16:00:00,0.0133268059181897,0.503572016,0.46265,0.446105118200763,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-08 17:00:00,0,0.500933207,0.46852,0.446105118200763,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-08 18:00:00,0,0.516207661,0.49068,0.446105118200763,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-08 19:00:00,0,0.567551757,0.50436,0.446105118200763,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-08 20:00:00,0,0.640258943,0.50677,0.446105118200763,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-08 21:00:00,0,0.722552707,0.55693,0.446105118200763,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-08 22:00:00,0,0.77357265,0.59554,0.446105118200763,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-08 23:00:00,0,0.787822096,0.59402,0.446105118200763,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-09 00:00:00,0,0.77351377,0.59402,0.484618160854198,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-09 01:00:00,0,0.771968978,0.59402,0.484618160854198,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-09 02:00:00,0,0.770503324,0.59402,0.484618160854198,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-09 03:00:00,0,0.771720165,0.59402,0.484618160854198,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-09 04:00:00,0,0.772545742,0.59402,0.484618160854198,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-09 05:00:00,0,0.768905983,0.59402,0.484618160854198,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-09 06:00:00,0,0.762975625,0.59402,0.484618160854198,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-09 07:00:00,0,0.755447293,0.59402,0.484618160854198,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-09 08:00:00,0.0177328111401218,0.726388731,0.59402,0.484618160854198,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-09 09:00:00,0.0576044386422976,0.685470719,0.59561,0.484618160854198,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-09 10:00:00,0.145180591818973,0.654715416,0.58452,0.484618160854198,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-09 11:00:00,0.18798955613577,0.630754036,0.57431,0.484618160854198,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
2016-01-09 12:00:00,0.155678851174935,0.615194049,0.58253,0.484618160854198,1,0.43,0.43,0.96,0.96,0.9,0.9,0.2387
